,Date,Team,name,Notes,year_start,year_end,position,height,weight,birth_date,college,Strains/Sprains,Dislocations,Arm Fractures,Leg Fractures,Injury Type,Estimated Medical Costs (2012)
862,01/23/12,Pistons,Ben Gordon,sore left shoulder (DNP),2005,2015,G,3-Jun,200,4-Apr-83,University of Connecticut,FALSE,FALSE,FALSE,FALSE,No Index,No Index
863,01/23/12,Pistons,Will Bynum,strained right foot (DNP),2006,2015,G,Jun-00,185,4-Jan-83,Georgia Institute of Technology,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
864,01/23/12,Timberwolves,J.J. Barea,sprained left ankle (DNP),2007,2018,G,Jun-00,185,26-Jun-84,Northeastern University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
865,01/23/12,Timberwolves,Malcolm Lee,recovering from surgery on left knee to repair torn meniscus (DNP),2012,2015,G,5-Jun,200,22-May-90,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
866,01/23/12,Timberwolves,Michael Beasley,sprained right midfoot (DNP),2009,2018,F,9-Jun,235,9-Jan-89,Kansas State University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
867,01/23/12,Timberwolves,Wesley Johnson,illness (DNP),2011,2018,F-G,7-Jun,215,11-Jul-87,Syracuse University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
868,01/24/12,Bobcats,D.J. White,bruised left knee (DNP),2009,2014,F,9-Jun,251,31-Aug-86,Indiana University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
869,01/24/12,Nets,Damion James,surgery on right foot to replace previously inserted screw (out for season),2011,2014,G-F,7-Jun,225,7-Oct-87,University of Texas at Austin,FALSE,FALSE,FALSE,FALSE,No Index,No Index
870,01/24/12,Pacers,A.J. Price,strep throat (DNP),2010,2015,G,2-Jun,181,7-Oct-86,University of Connecticut,FALSE,FALSE,FALSE,FALSE,No Index,No Index
871,01/24/12,Pacers,Jeff Foster,sore lower back (DNP),2000,2012,F-C,11-Jun,236,16-Jan-77,Texas State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
872,01/25/12,76ers,Nikola Vucevic,strained left quadricep (DNP),2012,2018,C,Jul-00,260,24-Oct-90,University of Southern California,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
873,01/25/12,76ers,Spencer Hawes,strained left Achilles tendon (DNP),2008,2017,C-F,1-Jul,245,28-Apr-88,University of Washington,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
874,01/25/12,Bulls,Luol Deng,torn ligament in left wrist (DNP),2005,2018,F,9-Jun,220,16-Apr-85,Duke University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
875,01/25/12,Kings,Chuck Hayes,dislocated left shoulder (DNP),2006,2016,F-C,6-Jun,240,11-Jun-83,University of Kentucky,FALSE,TRUE,FALSE,FALSE,Dislocation,4575
876,01/25/12,Nets,MarShon Brooks,sore left Achilles tendon (DNP),2012,2014,G-F,5-Jun,200,26-Jan-89,Providence College,FALSE,FALSE,FALSE,FALSE,No Index,No Index
877,01/25/12,Pacers,A.J. Price,strep throat (DNP),2010,2015,G,2-Jun,181,7-Oct-86,University of Connecticut,FALSE,FALSE,FALSE,FALSE,No Index,No Index
878,01/25/12,Pacers,Jeff Foster,sore lower back (DNP),2000,2012,F-C,11-Jun,236,16-Jan-77,Texas State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
879,01/25/12,Pistons,Ben Gordon,sore left shoulder (DNP),2005,2015,G,3-Jun,200,4-Apr-83,University of Connecticut,FALSE,FALSE,FALSE,FALSE,No Index,No Index
880,01/25/12,Pistons,Will Bynum,strained right foot (DNP),2006,2015,G,Jun-00,185,4-Jan-83,Georgia Institute of Technology,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
881,01/25/12,Timberwolves,J.J. Barea,sprained left ankle (DNP),2007,2018,G,Jun-00,185,26-Jun-84,Northeastern University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
882,01/25/12,Timberwolves,Luke Ridnour,sore left knee (DNP),2004,2015,G,2-Jun,175,13-Feb-81,University of Oregon,FALSE,FALSE,FALSE,FALSE,No Index,No Index
883,01/25/12,Timberwolves,Malcolm Lee,recovering from surgery on left knee to repair torn meniscus (DNP),2012,2015,G,5-Jun,200,22-May-90,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
884,01/25/12,Timberwolves,Michael Beasley,sprained right midfoot (DNP),2009,2018,F,9-Jun,235,9-Jan-89,Kansas State University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
885,01/25/12,Nuggets,Arron Afflalo,strained right groin (DNP),2008,2018,G,5-Jun,210,15-Oct-85,"University of California, Los Angeles",TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
886,01/26/12,Bucks,Andrew Bogut,fractured left ankle (out indefinitely),2006,2018,C,Jul-00,260,28-Nov-84,University of Utah,FALSE,FALSE,FALSE,TRUE,Leg Fracture,3403
887,01/27/12,76ers,Spencer Hawes,strained left Achilles tendon (DNP),2008,2017,C-F,1-Jul,245,28-Apr-88,University of Washington,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
888,01/27/12,Bobcats,D.J. White,bruised left knee (DNP),2009,2014,F,9-Jun,251,31-Aug-86,Indiana University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
889,01/27/12,Bulls,Richard Hamilton,bruised thigh / groin injury (DNP),2000,2013,G-F,6-Jun,185,14-Feb-78,University of Connecticut,FALSE,FALSE,FALSE,FALSE,No Index,No Index
890,01/27/12,Celtics,Keyon Dooling,right hip pointer (DNP),2001,2013,G,3-Jun,196,8-May-80,University of Missouri,FALSE,FALSE,FALSE,FALSE,No Index,No Index
891,01/27/12,Mavericks,Delonte West,strained right hamstring (DNP),2005,2012,G,4-Jun,180,26-Jul-83,Saint Joseph's University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
892,01/27/12,Nets,MarShon Brooks,sore left Achilles tendon (DNP),2012,2014,G-F,5-Jun,200,26-Jan-89,Providence College,FALSE,FALSE,FALSE,FALSE,No Index,No Index
893,01/27/12,Pacers,Jeff Foster,sore lower back (DNP),2000,2012,F-C,11-Jun,236,16-Jan-77,Texas State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
894,01/27/12,Pistons,Ben Gordon,sore left shoulder (DNP),2005,2015,G,3-Jun,200,4-Apr-83,University of Connecticut,FALSE,FALSE,FALSE,FALSE,No Index,No Index
895,01/27/12,Pistons,Will Bynum,strained right foot (DNP),2006,2015,G,Jun-00,185,4-Jan-83,Georgia Institute of Technology,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
896,01/27/12,Timberwolves,Anthony Tolliver,wrist injury (DTD),2009,2018,F-C,8-Jun,240,1-Jun-85,Creighton University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
897,01/28/12,76ers,Spencer Hawes,strained left Achilles tendon (DNP),2008,2017,C-F,1-Jul,245,28-Apr-88,University of Washington,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
898,01/28/12,Bobcats,D.J. White,bruised left knee (DNP),2009,2014,F,9-Jun,251,31-Aug-86,Indiana University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
899,01/28/12,Pistons,Ben Gordon,sore left shoulder (DNP),2005,2015,G,3-Jun,200,4-Apr-83,University of Connecticut,FALSE,FALSE,FALSE,FALSE,No Index,No Index
900,01/28/12,Pistons,Will Bynum,strained right foot (DNP),2006,2015,G,Jun-00,185,4-Jan-83,Georgia Institute of Technology,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
901,01/29/12,Bulls,C.J. Watson,wrist injury (DNP),2008,2017,G,2-Jun,175,17-Apr-84,University of Tennessee,FALSE,FALSE,FALSE,FALSE,No Index,No Index
902,01/29/12,Nuggets,Ty Lawson,sprained left ankle (DNP),2010,2017,G,11-May,195,3-Nov-87,University of North Carolina,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
903,01/30/12,Bucks,Stephen Jackson,DNP,2001,2014,F-G,8-Jun,218,5-Apr-78,Butler County Community College,FALSE,FALSE,FALSE,FALSE,No Index,No Index
904,01/30/12,Jazz,Raja Bell,strained right adductor (DNP),2001,2012,G,5-Jun,204,19-Sep-76,Florida International University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
905,01/30/12,Nets,MarShon Brooks,fractured right little toe (out indefinitely),2012,2014,G-F,5-Jun,200,26-Jan-89,Providence College,FALSE,FALSE,FALSE,FALSE,No Index,No Index
906,01/30/12,Pistons,Ben Gordon,sore left shoulder (DNP),2005,2015,G,3-Jun,200,4-Apr-83,University of Connecticut,FALSE,FALSE,FALSE,FALSE,No Index,No Index
907,01/30/12,Pistons,Will Bynum,strained right foot (DNP),2006,2015,G,Jun-00,185,4-Jan-83,Georgia Institute of Technology,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
908,01/30/12,Suns,Steve Nash,bruised left thigh (DNP),1997,2014,G,3-Jun,195,7-Feb-74,Santa Clara University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
909,01/31/12,Cavaliers,Anthony Parker,strained lower back (DNP),1998,2012,G,6-Jun,215,19-Jun-75,Bradley University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
910,01/31/12,Grizzlies,Sam Young,back spasms (DNP),2010,2013,F,6-Jun,220,1-Jun-85,University of Pittsburgh,FALSE,FALSE,FALSE,FALSE,No Index,No Index
911,01/31/12,Nets,MarShon Brooks,fractured right little toe (DNP),2012,2014,G-F,5-Jun,200,26-Jan-89,Providence College,FALSE,FALSE,FALSE,FALSE,No Index,No Index
912,01/31/12,Pacers,Jeff Foster,sore lower back (DNP),2000,2012,F-C,11-Jun,236,16-Jan-77,Texas State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
913,01/31/12,Pistons,Ben Gordon,sore left shoulder (DNP),2005,2015,G,3-Jun,200,4-Apr-83,University of Connecticut,FALSE,FALSE,FALSE,FALSE,No Index,No Index
914,01/31/12,Pistons,Will Bynum,strained right foot (DNP),2006,2015,G,Jun-00,185,4-Jan-83,Georgia Institute of Technology,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
915,02/01/12,Bulls,Richard Hamilton,right thigh injury (DNP),2000,2013,G-F,6-Jun,185,14-Feb-78,University of Connecticut,FALSE,FALSE,FALSE,FALSE,No Index,No Index
916,02/01/12,Clippers,Caron Butler,sore lower back (DNP),2003,2016,F,7-Jun,228,13-Mar-80,University of Connecticut,FALSE,FALSE,FALSE,FALSE,No Index,No Index
917,02/01/12,Jazz,Raja Bell,strained right adductor (DNP),2001,2012,G,5-Jun,204,19-Sep-76,Florida International University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
918,02/01/12,Mavericks,Brendan Haywood,tightness in lower back (DNP),2002,2015,C,Jul-00,268,27-Nov-79,University of North Carolina,FALSE,FALSE,FALSE,FALSE,No Index,No Index
919,02/01/12,Mavericks,Lamar Odom,stomach ailment (DNP),2000,2013,F,10-Jun,220,6-Nov-79,University of Rhode Island,FALSE,FALSE,FALSE,FALSE,No Index,No Index
920,02/01/12,Nets,Anthony Morrow,sore/sprained left ankle (DNP),2009,2017,G,5-Jun,210,27-Sep-85,Georgia Institute of Technology,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
921,02/01/12,Nets,MarShon Brooks,fractured right little toe (DNP),2012,2014,G-F,5-Jun,200,26-Jan-89,Providence College,FALSE,FALSE,FALSE,FALSE,No Index,No Index
922,02/01/12,Pacers,George Hill,sprained left ankle (DNP),2009,2018,G,3-Jun,188,4-May-86,Indiana University-Purdue University Indianapolis,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
923,02/01/12,Pacers,Jeff Foster,sore lower back (DNP),2000,2012,F-C,11-Jun,236,16-Jan-77,Texas State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
924,02/01/12,Pistons,Ben Gordon,sore left shoulder (DNP),2005,2015,G,3-Jun,200,4-Apr-83,University of Connecticut,FALSE,FALSE,FALSE,FALSE,No Index,No Index
925,02/01/12,Pistons,Will Bynum,strained right foot (DNP),2006,2015,G,Jun-00,185,4-Jan-83,Georgia Institute of Technology,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
926,02/02/12,Bulls,Richard Hamilton,right thigh injury (DNP),2000,2013,G-F,6-Jun,185,14-Feb-78,University of Connecticut,FALSE,FALSE,FALSE,FALSE,No Index,No Index
927,02/02/12,Hornets,Jarrett Jack,knee injury (DTD),2006,2018,G,3-Jun,200,28-Oct-83,Georgia Institute of Technology,FALSE,FALSE,FALSE,FALSE,No Index,No Index
928,02/02/12,Jazz,Devin Harris,strained left hamstring (DNP),2005,2018,G,3-Jun,192,27-Feb-83,University of Wisconsin,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
929,02/02/12,Jazz,Earl Watson,sprained left ankle (DNP),2002,2014,G,1-Jun,195,12-Jun-79,"University of California, Los Angeles",TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
930,02/02/12,Jazz,Raja Bell,strained right adductor (DNP),2001,2012,G,5-Jun,204,19-Sep-76,Florida International University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
931,02/03/12,Blazers,Greg Oden,surgery on right knee to remove debris (out indefinitely),2009,2014,C,Jul-00,250,22-Jan-88,Ohio State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
932,02/03/12,Nets,MarShon Brooks,fractured right little toe (DNP),2012,2014,G-F,5-Jun,200,26-Jan-89,Providence College,FALSE,FALSE,FALSE,FALSE,No Index,No Index
933,02/03/12,Pacers,George Hill,sprained left ankle (DNP),2009,2018,G,3-Jun,188,4-May-86,Indiana University-Purdue University Indianapolis,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
934,02/03/12,Pacers,Jeff Foster,sore lower back (DNP),2000,2012,F-C,11-Jun,236,16-Jan-77,Texas State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
935,02/03/12,Pistons,Ben Gordon,sore left shoulder (DNP),2005,2015,G,3-Jun,200,4-Apr-83,University of Connecticut,FALSE,FALSE,FALSE,FALSE,No Index,No Index
936,02/04/12,Hawks,Jason Collins,sprained left elbow (DNP),2002,2014,C,Jul-00,255,2-Dec-78,Stanford University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
937,02/04/12,Hornets,Jarrett Jack,sore left knee (DNP),2006,2018,G,3-Jun,200,28-Oct-83,Georgia Institute of Technology,FALSE,FALSE,FALSE,FALSE,No Index,No Index
938,02/04/12,Nets,MarShon Brooks,fractured right little toe (DNP),2012,2014,G-F,5-Jun,200,26-Jan-89,Providence College,FALSE,FALSE,FALSE,FALSE,No Index,No Index
939,02/04/12,Pacers,George Hill,sprained left ankle (DNP),2009,2018,G,3-Jun,188,4-May-86,Indiana University-Purdue University Indianapolis,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
940,02/04/12,Pacers,Jeff Foster,sore lower back (DNP),2000,2012,F-C,11-Jun,236,16-Jan-77,Texas State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
941,02/04/12,Pistons,Ben Gordon,sore left shoulder (DNP),2005,2015,G,3-Jun,200,4-Apr-83,University of Connecticut,FALSE,FALSE,FALSE,FALSE,No Index,No Index
942,02/04/12,Pistons,Will Bynum,strained right foot (DNP),2006,2015,G,Jun-00,185,4-Jan-83,Georgia Institute of Technology,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
943,02/04/12,Suns,Jared Dudley,bruised thigh (DNP),2008,2018,F-G,7-Jun,225,10-Jul-85,Boston College,FALSE,FALSE,FALSE,FALSE,No Index,No Index
944,02/05/12,Celtics,Brandon Bass,sore left knee (DNP),2006,2017,F,8-Jun,250,30-Apr-85,Louisiana State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
945,02/05/12,Grizzlies,Tony Allen,hip injury (DTD),2005,2018,G-F,4-Jun,213,11-Jan-82,Oklahoma State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
946,02/06/12,Bulls,Richard Hamilton,right thigh injury (DNP) (Fox),2000,2013,G-F,6-Jun,185,14-Feb-78,University of Connecticut,FALSE,FALSE,FALSE,FALSE,No Index,No Index
947,02/06/12,Grizzlies,Tony Allen,sore left hip/knee (DNP),2005,2018,G-F,4-Jun,213,11-Jan-82,Oklahoma State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
948,02/06/12,Hawks,Jason Collins,sprained left elbow (DNP),2002,2014,C,Jul-00,255,2-Dec-78,Stanford University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
949,02/06/12,Hornets,DaJuan Summers,right knee injury (DNP),2010,2013,F,8-Jun,230,24-Jan-88,Georgetown University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
950,02/06/12,Hornets,Jarrett Jack,sore left knee (DNP),2006,2018,G,3-Jun,200,28-Oct-83,Georgia Institute of Technology,FALSE,FALSE,FALSE,FALSE,No Index,No Index
951,02/06/12,Hornets,Jason Smith,concussion (DNP),2008,2018,F-C,Jul-00,245,2-Mar-86,Colorado State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
952,02/06/12,Nets,MarShon Brooks,fractured right little toe (DNP),2012,2014,G-F,5-Jun,200,26-Jan-89,Providence College,FALSE,FALSE,FALSE,FALSE,No Index,No Index
953,02/06/12,Nuggets,Arron Afflalo,sprained left ankle (DNP),2008,2018,G,5-Jun,210,15-Oct-85,"University of California, Los Angeles",TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
954,02/07/12,Clippers,Chauncey Billups,torn left Achilles tendon (out for season),1998,2014,G,3-Jun,202,25-Sep-76,University of Colorado,FALSE,FALSE,FALSE,FALSE,No Index,No Index
955,02/07/12,Knicks,Carmelo Anthony,strained right groin (out indefinitely),2004,2018,F,8-Jun,240,29-May-84,Syracuse University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
956,02/07/12,Pacers,George Hill,sprained left ankle (DNP),2009,2018,G,3-Jun,188,4-May-86,Indiana University-Purdue University Indianapolis,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
957,02/07/12,Pacers,Jeff Foster,sore lower back (DNP),2000,2012,F-C,11-Jun,236,16-Jan-77,Texas State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
958,02/07/12,Warriors,Nate Robinson,strained left groin (DNP),2006,2016,G,9-May,180,31-May-84,University of Washington,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
959,02/08/12,76ers,Spencer Hawes,strained left Achilles tendon (DNP),2008,2017,C-F,1-Jul,245,28-Apr-88,University of Washington,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
960,02/08/12,Bulls,Richard Hamilton,right thigh injury (DNP) (Fox),2000,2013,G-F,6-Jun,185,14-Feb-78,University of Connecticut,FALSE,FALSE,FALSE,FALSE,No Index,No Index
961,02/08/12,Cavaliers,Kyrie Irving,concussion (DNP),2012,2018,G,3-Jun,193,23-Mar-92,Duke University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
962,02/08/12,Hawks,Jason Collins,sprained left elbow (DNP),2002,2014,C,Jul-00,255,2-Dec-78,Stanford University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
963,02/08/12,Hornets,Jason Smith,concussion (DNP),2008,2018,F-C,Jul-00,245,2-Mar-86,Colorado State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
964,02/08/12,Knicks,Carmelo Anthony,strained right groin (DNP),2004,2018,F,8-Jun,240,29-May-84,Syracuse University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
965,02/08/12,Nets,MarShon Brooks,fractured right little toe (DNP),2012,2014,G-F,5-Jun,200,26-Jan-89,Providence College,FALSE,FALSE,FALSE,FALSE,No Index,No Index
966,02/08/12,Pacers,George Hill,chip fracture in left ankle (DNP),2009,2018,G,3-Jun,188,4-May-86,Indiana University-Purdue University Indianapolis,FALSE,FALSE,FALSE,FALSE,No Index,No Index
967,02/08/12,Pacers,Jeff Foster,sore lower back (DNP),2000,2012,F-C,11-Jun,236,16-Jan-77,Texas State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
968,02/09/12,Nets,Keith Bogans,fractured left ankle / torn ligament in left ankle (out for season),2004,2014,G-F,5-Jun,215,12-May-80,University of Kentucky,FALSE,FALSE,FALSE,TRUE,Leg Fracture,3403
969,02/10/12,Bucks,Larry Sanders,illness (DNP),2011,2017,C-F,11-Jun,235,21-Nov-88,Virginia Commonwealth University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
970,02/10/12,Bulls,Derrick Rose,strained lower back (DNP),2009,2018,G,3-Jun,190,4-Oct-88,University of Memphis,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
971,02/10/12,Bulls,Richard Hamilton,right thigh injury (DNP) (Fox),2000,2013,G-F,6-Jun,185,14-Feb-78,University of Connecticut,FALSE,FALSE,FALSE,FALSE,No Index,No Index
972,02/10/12,Hornets,Chris Kaman,sprained left ankle (DTD),2004,2016,C,Jul-00,265,28-Apr-82,Central Michigan University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
973,02/10/12,Hornets,Jarrett Jack,sore left knee (CBC Fox) / ankle (DNP),2006,2018,G,3-Jun,200,28-Oct-83,Georgia Institute of Technology,FALSE,FALSE,FALSE,FALSE,No Index,No Index
974,02/10/12,Hornets,Jason Smith,concussion (DNP),2008,2018,F-C,Jul-00,245,2-Mar-86,Colorado State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
975,02/10/12,Knicks,Carmelo Anthony,strained right groin (DNP),2004,2018,F,8-Jun,240,29-May-84,Syracuse University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
976,02/10/12,Nets,Keith Bogans,fractured left ankle / torn ligament in left ankle (DNP),2004,2014,G-F,5-Jun,215,12-May-80,University of Kentucky,FALSE,FALSE,FALSE,TRUE,Leg Fracture,3403
977,02/11/12,76ers,Spencer Hawes,strained left Achilles tendon (DNP),2008,2017,C-F,1-Jul,245,28-Apr-88,University of Washington,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
978,02/11/12,Bucks,Larry Sanders,illness (DNP),2011,2017,C-F,11-Jun,235,21-Nov-88,Virginia Commonwealth University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
979,02/11/12,Knicks,Carmelo Anthony,strained right groin (DNP),2004,2018,F,8-Jun,240,29-May-84,Syracuse University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
980,02/11/12,Pacers,George Hill,chip fracture in left ankle / sprained left ankle (DNP) (Fox P),2009,2018,G,3-Jun,188,4-May-86,Indiana University-Purdue University Indianapolis,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
981,02/11/12,Pacers,Jeff Foster,sore lower back (DNP),2000,2012,F-C,11-Jun,236,16-Jan-77,Texas State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
982,02/12/12,Bulls,Derrick Rose,strained lower back (DNP),2009,2018,G,3-Jun,190,4-Oct-88,University of Memphis,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
983,02/12/12,Bulls,Richard Hamilton,right thigh injury (DNP) (Fox),2000,2013,G-F,6-Jun,185,14-Feb-78,University of Connecticut,FALSE,FALSE,FALSE,FALSE,No Index,No Index
984,02/12/12,Rockets,Hasheem Thabeet,lower back injury (DNP),2010,2014,C,3-Jul,263,16-Feb-87,University of Connecticut,FALSE,FALSE,FALSE,FALSE,No Index,No Index
985,02/12/12,Warriors,Dominic McGuire,strained/sore left knee (DNP),2008,2013,F,9-Jun,220,20-Oct-85,"California State University, Fresno",TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
986,02/13/12,76ers,Spencer Hawes,strained left Achilles tendon (DNP),2008,2017,C-F,1-Jul,245,28-Apr-88,University of Washington,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
987,02/13/12,Hornets,Emeka Okafor,sore left knee (DNP),2005,2013,C-F,10-Jun,252,28-Sep-82,University of Connecticut,FALSE,FALSE,FALSE,FALSE,No Index,No Index
988,02/13/12,Hornets,Jarrett Jack,bruised left knee (DNP),2006,2018,G,3-Jun,200,28-Oct-83,Georgia Institute of Technology,FALSE,FALSE,FALSE,FALSE,No Index,No Index
989,02/13/12,Hornets,Jason Smith,concussion (DNP),2008,2018,F-C,Jul-00,245,2-Mar-86,Colorado State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
990,02/14/12,Bulls,Derrick Rose,strained lower back (DNP),2009,2018,G,3-Jun,190,4-Oct-88,University of Memphis,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
991,02/14/12,Clippers,Chauncey Billups,surgery to repair torn left Achilles tendon (out for season),1998,2014,G,3-Jun,202,25-Sep-76,University of Colorado,FALSE,FALSE,FALSE,FALSE,No Index,No Index
992,02/14/12,Kings,Jimmer Fredette,stomach virus (DNP),2012,2016,G,2-Jun,195,25-Feb-89,Brigham Young University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
993,02/14/12,Knicks,Carmelo Anthony,strained right groin (DNP),2004,2018,F,8-Jun,240,29-May-84,Syracuse University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
